,Raw,P5(l<1000),P5(l<1000)+P5(l<500)
799.0,0.9941477073916927,0.9939066837121866,0.9939066837121866
800.0,0.9941526430251331,0.9939551490982628,0.9939551490982628
801.0,0.9939819852179363,0.9940037284712155,0.9940037284712155
802.0,0.9940789023251176,0.994052422285614,0.994052422285614
803.0,0.9943060504706891,0.9941012309432959,0.9941012309432959
804.0,0.9942785544042564,0.9941501547935028,0.9941501547935028
805.0,0.9945662264254431,0.9941991941330302,0.9941991941330302
806.0,0.9947836457711033,0.9942483492063634,0.9942483492063634
807.0,0.9947671334226061,0.9942976202058311,0.9942976202058311
808.0,0.9947417844771855,0.9943470072717375,0.9943470072717375
809.0,0.9950301027731941,0.9943965104925108,0.9943965104925108
810.0,0.9953089688986295,0.9944461299048477,0.9944461299048477
811.0,0.9952624525611736,0.9944958654938552,0.9944958654938552
812.0,0.994931982565561,0.9945457171931966,0.9945457171931966
813.0,0.9949102380914224,0.9945956848852253,0.9945956848852253
814.0,0.9951095933629733,0.9946457684011443,0.9946457684011443
815.0,0.9951835421901455,0.9946959675211284,0.9946959675211284
816.0,0.9951231510074466,0.9947462819744926,0.9947462819744926
817.0,0.995239222874318,0.9947967114398104,0.9947967114398104
818.0,0.9954603469390136,0.9948472555450767,0.9948472555450767
819.0,0.9954220544716604,0.9948979138678389,0.9948979138678389
820.0,0.9955905018857288,0.9949486859353482,0.9949486859353482
821.0,0.9957777849878352,0.9949995712246922,0.9949995712246922
822.0,0.9957832571522794,0.9950505691629534,0.9950505691629534
823.0,0.9955494048748809,0.9951016791273406,0.9951016791273406
824.0,0.9955138393929626,0.9951529004453341,0.9951529004453341
825.0,0.9954514675744771,0.9952042323948327,0.9952042323948327
826.0,0.9951716018967068,0.9952556742042955,0.9952556742042955
827.0,0.9953048900666689,0.9953072250528843,0.9953072250528843
828.0,0.9954078682381469,0.9953588840706062,0.9953588840706062
829.0,0.9954148904444211,0.9954106503384585,0.9954106503384585
830.0,0.9954577974930136,0.9954625228885698,0.9954625228885698
831.0,0.9954548108840718,0.9955145007043529,0.9955145007043529
832.0,0.9955520532346199,0.9955665827206275,0.9955665827206275
833.0,0.99572472896454,0.9956187678237887,0.9956187678237887
834.0,0.9957599377114977,0.9956710548519283,0.9956710548519283
835.0,0.9956888914156571,0.9957234425949921,0.9957234425949921
836.0,0.9959300001162432,0.9957759297949174,0.9957759297949174
837.0,0.996543157210795,0.9958285151457804,0.9958285151457804
838.0,0.9967555050592981,0.9958811972939323,0.9958811972939323
839.0,0.9965384345082648,0.9959339748381486,0.9959339748381486
840.0,0.9962818508976888,0.9959868463297712,0.9959868463297712
841.0,0.9962738780335404,0.996039810272852,0.996039810272852
842.0,0.9956734493644819,0.9960928651242948,0.9960928651242948
843.0,0.9958547599293128,0.9961460092939973,0.9961460092939973
844.0,0.9965295820123784,0.9961992411450005,0.9961992411450005
845.0,0.9965162723220495,0.9962525589936224,0.9962525589936224
846.0,0.996301513868219,0.9963059611096114,0.9963059611096114
847.0,0.9961879880108531,0.9963594457162825,0.9963594457162825
848.0,0.9962230765472129,0.9964130109906637,0.9964130109906637
849.0,0.9961914359371975,0.9964666550636394,0.9964666550636394
850.0,0.996413679095725,0.9965203760200911,0.9965203760200911
851.0,0.9965704470129048,0.9965741718990426,0.9965741718990426
852.0,0.9964819656827099,0.9966280406938048,0.9966280406938048
853.0,0.9964777947121661,0.9966819803521167,0.9966819803521167
854.0,0.9967101141532629,0.9967359887762881,0.9967359887762881
855.0,0.9970597806449818,0.9967900638233496,0.9967900638233496
856.0,0.9973169917312391,0.9968442033051796,0.9968442033051796
857.0,0.9973427896841769,0.9968984049886691,0.9968984049886691
858.0,0.9973192326485166,0.9969526665958486,0.9969526665958486
859.0,0.9973654983276328,0.99700698580404,0.99700698580404
860.0,0.9975163715700526,0.9970613602459937,0.9970613602459937
861.0,0.9976155409079063,0.9971157875100409,0.9971157875100409
862.0,0.9973447331304199,0.9971702651402237,0.9971702651402237
863.0,0.9969797459340973,0.9972247906364535,0.9972247906364535
864.0,0.9972911578232818,0.99727936145464,0.99727936145464
865.0,0.9975105725766074,0.9973339750068444,0.9973339750068444
866.0,0.9975844418237503,0.9973886286614195,0.9973886286614195
867.0,0.9976200464930861,0.9974433197431547,0.9974433197431547
868.0,0.9977903892310145,0.9974980455334159,0.9974980455334159
869.0,0.9977260714704979,0.9975528032702883,0.9975528032702883
870.0,0.9974825675233011,0.9976075901487242,0.9976075901487242
871.0,0.9972716104133719,0.9976624033206838,0.9976624033206838
872.0,0.9973983295584458,0.9977172398952796,0.9977172398952796
873.0,0.9974824880038925,0.9977720969389154,0.9977720969389154
874.0,0.9975853187368688,0.9978269714754402,0.9978269714754402
875.0,0.9978603087229568,0.9978818604862743,0.9978818604862743
876.0,0.9979333161619351,0.9979367609105676,0.9979367609105676
877.0,0.997818924991823,0.9979916696453413,0.9979916696453413
878.0,0.9977901892343294,0.9980465835456209,0.9980465835456209
879.0,0.9981731230836368,0.9981014994245909,0.9981014994245909
880.0,0.998194866975702,0.9981564140537327,0.9981564140537327
881.0,0.9982677936106992,0.9982113241629671,0.9982113241629671
882.0,0.998551129160212,0.9982662264408013,0.9982662264408013
883.0,0.9987348715824885,0.9983211175344695,0.9983211175344695
884.0,0.998668728281296,0.9983759940500758,0.9983759940500758
885.0,0.9984915128069902,0.9984308525527392,0.9984308525527392
886.0,0.9983583607725875,0.998485689566736,0.998485689566736
887.0,0.9983176303169369,0.9985405015756457,0.9985405015756457
888.0,0.9983978836652616,0.9985952850224853,0.9985952850224853
889.0,0.9983678605758369,0.9986500363098665,0.9986500363098665
890.0,0.9981404524225795,0.9987047518001284,0.9987047518001284
891.0,0.9983360224067604,0.9987594278154832,0.9987594278154832
892.0,0.9982745581466168,0.998814060638163,0.998814060638163
893.0,0.9981006937559723,0.9988686465105583,0.9988686465105583
894.0,0.9982303204089531,0.9989231816353619,0.9989231816353619
895.0,0.9985202295433494,0.99897766217572,0.99897766217572
896.0,0.9984109002235717,0.9990320842553624,0.9990320842553624
897.0,0.9981798511438722,0.999086443958755,0.999086443958755
898.0,0.9985127949916003,0.9991407373312415,0.9991407373312415
899.0,0.9983975203855261,0.9991949603791885,0.9991949603791885
900.0,0.9980961849538846,0.999249109070119,0.999249109070119
901.0,0.9982107824701036,0.9993031793328695,0.9993031793328695
902.0,0.9993522138732926,0.9993571670577224,0.9993571670577224
903.0,0.9993286547690239,0.9994110680965573,0.9994110680965573
904.0,0.9993254726750609,0.9994648782629876,0.9994648782629876
905.0,0.9999937552761051,0.9995185933325093,0.9995185933325093
906.0,1.0,0.9995722090426391,0.9995722090426391
907.0,0.9998592248509265,0.9996257210930639,0.9996257210930639
908.0,0.9994270040031887,0.9996791251457737,0.9996791251457737
909.0,0.9993684210764904,0.9997324168252237,0.9997324168252237
910.0,0.9991362262381189,0.9997855917184499,0.9997855917184499
911.0,0.9996392056159839,0.9998386453752437,0.9998386453752437
912.0,0.9999892802127756,0.9998915733082681,0.9998915733082681
913.0,0.9993244514223908,0.9999443709932199,0.9999443709932199
914.0,0.9988788670387374,0.9999970338689617,0.9999970338689617
915.0,0.9994314041275932,1.0,1.0
916.0,0.999993283569669,1.0,1.0
917.0,0.9993351436531797,1.0,1.0
918.0,0.999548505835957,1.0,1.0
919.0,0.9996073481901125,1.0,1.0
920.0,0.9992942275810118,1.0,1.0
921.0,0.9991242537782636,1.0,1.0
922.0,0.9999985738616838,1.0,1.0
923.0,1.0,1.0,1.0
924.0,1.0,1.0,1.0
925.0,1.0,1.0,1.0
926.0,0.9997785643334411,1.0,1.0
927.0,0.9995077498709471,1.0,1.0
928.0,0.9995455194298992,1.0,1.0
929.0,0.99994351684022,1.0,1.0
930.0,1.0,1.0,1.0
931.0,1.0,1.0,1.0
932.0,1.0,1.0,1.0
933.0,1.0,1.0,1.0
934.0,1.0,1.0,1.0
935.0,1.0,1.0,1.0
936.0,1.0,1.0,1.0
937.0,1.0,1.0,1.0
938.0,1.0,1.0,1.0
939.0,1.0,1.0,1.0
940.0,1.0,1.0,1.0
941.0,1.0,1.0,1.0
942.0,1.0,1.0,1.0
943.0,1.0,1.0,1.0
944.0,1.0,1.0,1.0
945.0,1.0,1.0,1.0
946.0,1.0,1.0,1.0
947.0,1.0,1.0,1.0
948.0,1.0,1.0,1.0
949.0,1.0,1.0,1.0
950.0,1.0,1.0,1.0
951.0,1.0,1.0,1.0
952.0,1.0,1.0,1.0
953.0,1.0,1.0,1.0
954.0,1.0,1.0,1.0
955.0,1.0,1.0,1.0
956.0,1.0,1.0,1.0
957.0,1.0,1.0,1.0
958.0,1.0,1.0,1.0
959.0,1.0,1.0,1.0
960.0,1.0,1.0,1.0
961.0,1.0,1.0,1.0
962.0,1.0,1.0,1.0
963.0,1.0,1.0,1.0
964.0,1.0,1.0,1.0
965.0,1.0,1.0,1.0
966.0,1.0,1.0,1.0
967.0,1.0,1.0,1.0
968.0,1.0,1.0,1.0
969.0,1.0,1.0,1.0
970.0,1.0,1.0,1.0
971.0,1.0,1.0,1.0
972.0,1.0,1.0,1.0
973.0,1.0,1.0,1.0
974.0,1.0,1.0,1.0
975.0,1.0,1.0,1.0
976.0,1.0,1.0,1.0
977.0,1.0,1.0,1.0
978.0,1.0,1.0,1.0
979.0,1.0,1.0,1.0
980.0,1.0,1.0,1.0
981.0,1.0,1.0,1.0
982.0,1.0,1.0,1.0
983.0,1.0,1.0,1.0
984.0,1.0,1.0,1.0
985.0,1.0,1.0,1.0
986.0,1.0,1.0,1.0
987.0,1.0,1.0,1.0
988.0,1.0,1.0,1.0
989.0,1.0,1.0,1.0
990.0,1.0,1.0,1.0
991.0,1.0,1.0,1.0
992.0,1.0,1.0,1.0
993.0,1.0,1.0,1.0
994.0,1.0,1.0,1.0
995.0,1.0,1.0,1.0
996.0,1.0,1.0,1.0
997.0,1.0,1.0,1.0
998.0,1.0,1.0,1.0
999.0,1.0,1.0,1.0
1000.0,1.0,1.0,1.0
1001.0,1.0,1.0,1.0
1002.0,1.0,1.0,1.0
1003.0,1.0,1.0,1.0
1004.0,1.0,1.0,1.0
1005.0,1.0,1.0,1.0
1006.0,1.0,1.0,1.0
1007.0,1.0,1.0,1.0
1008.0,1.0,1.0,1.0
1009.0,1.0,1.0,1.0
1010.0,1.0,1.0,1.0
1011.0,1.0,1.0,1.0
1012.0,1.0,1.0,1.0
1013.0,1.0,1.0,1.0
1014.0,1.0,1.0,1.0
1015.0,1.0,1.0,1.0
1016.0,1.0,1.0,1.0
1017.0,1.0,1.0,1.0
1018.0,1.0,1.0,1.0
1019.0,1.0,1.0,1.0
1020.0,1.0,1.0,1.0
1021.0,1.0,1.0,1.0
1022.0,1.0,1.0,1.0
1023.0,1.0,1.0,1.0
1024.0,1.0,1.0,1.0
1025.0,1.0,1.0,1.0
1026.0,1.0,1.0,1.0
1027.0,1.0,1.0,1.0
1028.0,1.0,1.0,1.0
1029.0,1.0,1.0,1.0
1030.0,1.0,1.0,1.0
1031.0,1.0,1.0,1.0
1032.0,1.0,1.0,1.0
1033.0,1.0,1.0,1.0
1034.0,1.0,1.0,1.0
1035.0,1.0,1.0,1.0
1036.0,1.0,1.0,1.0
1037.0,1.0,1.0,1.0
1038.0,1.0,1.0,1.0
1039.0,1.0,1.0,1.0
1040.0,1.0,1.0,1.0
1041.0,1.0,1.0,1.0
1042.0,1.0,1.0,1.0
1043.0,1.0,1.0,1.0
1044.0,1.0,1.0,1.0
1045.0,1.0,1.0,1.0
1046.0,1.0,1.0,1.0
1047.0,1.0,1.0,1.0
1048.0,1.0,1.0,1.0
1049.0,1.0,1.0,1.0
1050.0,1.0,1.0,1.0
1051.0,1.0,1.0,1.0
1052.0,1.0,1.0,1.0
1053.0,1.0,1.0,1.0
1054.0,1.0,1.0,1.0
1055.0,1.0,1.0,1.0
1056.0,1.0,1.0,1.0
1057.0,1.0,1.0,1.0
1058.0,1.0,1.0,1.0
1059.0,1.0,1.0,1.0
1060.0,1.0,1.0,1.0
1061.0,1.0,1.0,1.0
1062.0,1.0,1.0,1.0
1063.0,1.0,1.0,1.0
1064.0,1.0,1.0,1.0
1065.0,1.0,1.0,1.0
1066.0,1.0,1.0,1.0
1067.0,1.0,1.0,1.0
1068.0,1.0,1.0,1.0
1069.0,1.0,1.0,1.0
1070.0,1.0,1.0,1.0
1071.0,1.0,1.0,1.0
1072.0,1.0,1.0,1.0
1073.0,1.0,1.0,1.0
1074.0,1.0,1.0,1.0
1075.0,1.0,1.0,1.0
1076.0,1.0,1.0,1.0
1077.0,1.0,1.0,1.0
1078.0,1.0,1.0,1.0
1079.0,1.0,1.0,1.0
1080.0,1.0,1.0,1.0
1081.0,1.0,1.0,1.0
1082.0,1.0,1.0,1.0
1083.0,1.0,1.0,1.0
1084.0,1.0,1.0,1.0
1085.0,1.0,1.0,1.0
1086.0,1.0,1.0,1.0
1087.0,1.0,1.0,1.0
1088.0,1.0,1.0,1.0
1089.0,1.0,1.0,1.0
1090.0,1.0,1.0,1.0
1091.0,1.0,1.0,1.0
1092.0,1.0,1.0,1.0
1093.0,1.0,1.0,1.0
1094.0,1.0,1.0,1.0
1095.0,1.0,1.0,1.0
1096.0,1.0,1.0,1.0
1097.0,1.0,1.0,1.0
1098.0,1.0,1.0,1.0
1099.0,1.0,1.0,1.0
1100.0,1.0,1.0,1.0
1101.0,1.0,1.0,1.0
1102.0,1.0,1.0,1.0
1103.0,1.0,1.0,1.0
1104.0,1.0,1.0,1.0
1105.0,1.0,1.0,1.0
1106.0,1.0,1.0,1.0
1107.0,1.0,1.0,1.0
1108.0,1.0,1.0,1.0
1109.0,1.0,1.0,1.0
1110.0,1.0,1.0,1.0
1111.0,1.0,1.0,1.0
1112.0,1.0,1.0,1.0
1113.0,1.0,1.0,1.0
1114.0,1.0,1.0,1.0
1115.0,1.0,1.0,1.0
1116.0,1.0,1.0,1.0
1117.0,1.0,1.0,1.0
1118.0,1.0,1.0,1.0
1119.0,1.0,1.0,1.0
1120.0,1.0,1.0,1.0
1121.0,1.0,1.0,1.0
1122.0,1.0,1.0,1.0
1123.0,1.0,1.0,1.0
1124.0,1.0,1.0,1.0
1125.0,1.0,1.0,1.0
1126.0,1.0,1.0,1.0
1127.0,1.0,1.0,1.0
1128.0,1.0,1.0,1.0
1129.0,1.0,1.0,1.0
1130.0,1.0,1.0,1.0
1131.0,1.0,1.0,1.0
1132.0,1.0,1.0,1.0
1133.0,1.0,1.0,1.0
1134.0,1.0,1.0,1.0
1135.0,1.0,1.0,1.0
1136.0,1.0,1.0,1.0
1137.0,1.0,1.0,1.0
1138.0,1.0,1.0,1.0
1139.0,1.0,1.0,1.0
1140.0,1.0,1.0,1.0
1141.0,1.0,1.0,1.0
1142.0,1.0,1.0,1.0
1143.0,1.0,1.0,1.0
1144.0,1.0,1.0,1.0
1145.0,1.0,1.0,1.0
1146.0,1.0,1.0,1.0
1147.0,1.0,1.0,1.0
1148.0,1.0,1.0,1.0
1149.0,1.0,1.0,1.0
1150.0,1.0,1.0,1.0
1151.0,1.0,1.0,1.0
1152.0,1.0,1.0,1.0
1153.0,1.0,1.0,1.0
1154.0,1.0,1.0,1.0
1155.0,1.0,1.0,1.0
1156.0,1.0,1.0,1.0
1157.0,1.0,1.0,1.0
1158.0,1.0,1.0,1.0
1159.0,1.0,1.0,1.0
1160.0,1.0,1.0,1.0
1161.0,1.0,1.0,1.0
1162.0,1.0,1.0,1.0
1163.0,1.0,1.0,1.0
1164.0,1.0,1.0,1.0
1165.0,1.0,1.0,1.0
1166.0,1.0,1.0,1.0
1167.0,1.0,1.0,1.0
1168.0,1.0,1.0,1.0
1169.0,1.0,1.0,1.0
1170.0,1.0,1.0,1.0
1171.0,1.0,1.0,1.0
1172.0,1.0,1.0,1.0
1173.0,1.0,1.0,1.0
1174.0,1.0,1.0,1.0
1175.0,1.0,1.0,1.0
1176.0,1.0,1.0,1.0
1177.0,1.0,1.0,1.0
1178.0,1.0,1.0,1.0
1179.0,1.0,1.0,1.0
1180.0,1.0,1.0,1.0
1181.0,1.0,1.0,1.0
1182.0,1.0,1.0,1.0
1183.0,1.0,1.0,1.0
1184.0,1.0,1.0,1.0
1185.0,1.0,1.0,1.0
1186.0,1.0,1.0,1.0
1187.0,1.0,1.0,1.0
1188.0,1.0,1.0,1.0
1189.0,1.0,1.0,1.0
1190.0,1.0,1.0,1.0
1191.0,1.0,1.0,1.0
1192.0,1.0,1.0,1.0
1193.0,1.0,1.0,1.0
1194.0,1.0,1.0,1.0
1195.0,1.0,1.0,1.0
1196.0,1.0,1.0,1.0
1197.0,1.0,1.0,1.0
1198.0,1.0,1.0,1.0
1199.0,1.0,1.0,1.0
1200.0,1.0,1.0,1.0
1201.0,1.0,1.0,1.0
1202.0,1.0,1.0,1.0
1203.0,1.0,1.0,1.0
1204.0,1.0,1.0,1.0
1205.0,1.0,1.0,1.0
1206.0,1.0,1.0,1.0
1207.0,1.0,1.0,1.0
1208.0,1.0,1.0,1.0
1209.0,1.0,1.0,1.0
1210.0,1.0,1.0,1.0
1211.0,1.0,1.0,1.0
1212.0,1.0,1.0,1.0
1213.0,1.0,1.0,1.0
1214.0,1.0,1.0,1.0
1215.0,1.0,1.0,1.0
1216.0,1.0,1.0,1.0
1217.0,1.0,1.0,1.0
1218.0,1.0,1.0,1.0
1219.0,1.0,1.0,1.0
1220.0,1.0,1.0,1.0
1221.0,1.0,1.0,1.0
1222.0,1.0,1.0,1.0
1223.0,1.0,1.0,1.0
1224.0,1.0,1.0,1.0
1225.0,1.0,1.0,1.0
1226.0,1.0,1.0,1.0
1227.0,1.0,1.0,1.0
1228.0,1.0,1.0,1.0
1229.0,1.0,1.0,1.0
1230.0,1.0,1.0,1.0
1231.0,1.0,1.0,1.0
1232.0,1.0,1.0,1.0
1233.0,1.0,1.0,1.0
1234.0,1.0,1.0,1.0
1235.0,1.0,1.0,1.0
1236.0,1.0,1.0,1.0
1237.0,1.0,1.0,1.0
1238.0,1.0,1.0,1.0
1239.0,1.0,1.0,1.0
1240.0,1.0,1.0,1.0
1241.0,1.0,1.0,1.0
1242.0,1.0,1.0,1.0
1243.0,1.0,1.0,1.0
1244.0,1.0,1.0,1.0
1245.0,1.0,1.0,1.0
1246.0,1.0,1.0,1.0
1247.0,1.0,1.0,1.0
1248.0,1.0,1.0,1.0
1249.0,1.0,1.0,1.0
1250.0,1.0,1.0,1.0
1251.0,1.0,1.0,1.0
1252.0,1.0,1.0,1.0
1253.0,1.0,1.0,1.0
1254.0,1.0,1.0,1.0
1255.0,1.0,1.0,1.0
1256.0,1.0,1.0,1.0
1257.0,1.0,1.0,1.0
1258.0,1.0,1.0,1.0
1259.0,1.0,1.0,1.0
1260.0,1.0,1.0,1.0
1261.0,1.0,1.0,1.0
1262.0,1.0,1.0,1.0
1263.0,1.0,1.0,1.0
1264.0,1.0,1.0,1.0
1265.0,1.0,1.0,1.0
1266.0,1.0,1.0,1.0
1267.0,1.0,1.0,1.0
1268.0,1.0,1.0,1.0
1269.0,1.0,1.0,1.0
1270.0,1.0,1.0,1.0
1271.0,1.0,1.0,1.0
1272.0,1.0,1.0,1.0
1273.0,1.0,1.0,1.0
1274.0,1.0,1.0,1.0
1275.0,1.0,1.0,1.0
1276.0,1.0,1.0,1.0
1277.0,1.0,1.0,1.0
1278.0,1.0,1.0,1.0
1279.0,1.0,1.0,1.0
1280.0,1.0,1.0,1.0
1281.0,1.0,1.0,1.0
1282.0,1.0,1.0,1.0
1283.0,1.0,1.0,1.0
1284.0,1.0,1.0,1.0
1285.0,1.0,1.0,1.0
1286.0,1.0,1.0,1.0
1287.0,1.0,1.0,1.0
1288.0,1.0,1.0,1.0
1289.0,1.0,1.0,1.0
1290.0,1.0,1.0,1.0
1291.0,1.0,1.0,1.0
1292.0,1.0,1.0,1.0
1293.0,1.0,1.0,1.0
1294.0,1.0,1.0,1.0
1295.0,1.0,1.0,1.0
1296.0,1.0,1.0,1.0
1297.0,1.0,1.0,1.0
1298.0,1.0,1.0,1.0
1299.0,1.0,1.0,1.0
1300.0,1.0,1.0,1.0
1301.0,1.0,1.0,1.0
1302.0,1.0,1.0,1.0
1303.0,1.0,1.0,1.0
1304.0,1.0,1.0,1.0
1305.0,1.0,1.0,1.0
1306.0,1.0,1.0,1.0
1307.0,1.0,1.0,1.0
1308.0,1.0,1.0,1.0
1309.0,1.0,1.0,1.0
1310.0,1.0,1.0,1.0
1311.0,1.0,1.0,1.0
1312.0,1.0,1.0,1.0
1313.0,1.0,1.0,1.0
1314.0,1.0,1.0,1.0
1315.0,1.0,1.0,1.0
1316.0,1.0,1.0,1.0
1317.0,1.0,1.0,1.0
1318.0,1.0,1.0,1.0
1319.0,1.0,1.0,1.0
1320.0,1.0,1.0,1.0
1321.0,1.0,1.0,1.0
1322.0,1.0,1.0,1.0
1323.0,1.0,1.0,1.0
1324.0,1.0,1.0,1.0
1325.0,1.0,1.0,1.0
1326.0,1.0,1.0,1.0
1327.0,1.0,1.0,1.0
1328.0,1.0,1.0,1.0
1329.0,1.0,1.0,1.0
1330.0,1.0,1.0,1.0
1331.0,1.0,1.0,1.0
1332.0,1.0,1.0,1.0
1333.0,1.0,1.0,1.0
1334.0,1.0,1.0,1.0
1335.0,1.0,1.0,1.0
1336.0,1.0,1.0,1.0
1337.0,1.0,1.0,1.0
1338.0,1.0,1.0,1.0
1339.0,1.0,1.0,1.0
1340.0,1.0,1.0,1.0
1341.0,1.0,1.0,1.0
1342.0,1.0,1.0,1.0
1343.0,1.0,1.0,1.0
1344.0,1.0,1.0,1.0
1345.0,1.0,1.0,1.0
1346.0,1.0,1.0,1.0
1347.0,1.0,1.0,1.0
1348.0,1.0,1.0,1.0
1349.0,1.0,1.0,1.0
1350.0,1.0,1.0,1.0
1351.0,1.0,1.0,1.0
1352.0,1.0,1.0,1.0
1353.0,1.0,1.0,1.0
1354.0,1.0,1.0,1.0
1355.0,1.0,1.0,1.0
1356.0,1.0,1.0,1.0
1357.0,1.0,1.0,1.0
1358.0,1.0,1.0,1.0
1359.0,1.0,1.0,1.0
1360.0,1.0,1.0,1.0
1361.0,1.0,1.0,1.0
1362.0,1.0,1.0,1.0
1363.0,1.0,1.0,1.0
1364.0,1.0,1.0,1.0
1365.0,1.0,1.0,1.0
1366.0,1.0,1.0,1.0
1367.0,1.0,1.0,1.0
1368.0,1.0,1.0,1.0
1369.0,1.0,1.0,1.0
1370.0,1.0,1.0,1.0
1371.0,1.0,1.0,1.0
1372.0,1.0,1.0,1.0
1373.0,1.0,1.0,1.0
1374.0,1.0,1.0,1.0
1375.0,1.0,1.0,1.0
1376.0,1.0,1.0,1.0
1377.0,1.0,1.0,1.0
1378.0,1.0,1.0,1.0
1379.0,1.0,1.0,1.0
1380.0,1.0,1.0,1.0
1381.0,1.0,1.0,1.0
1382.0,1.0,1.0,1.0
1383.0,1.0,1.0,1.0
1384.0,1.0,1.0,1.0
1385.0,1.0,1.0,1.0
1386.0,1.0,1.0,1.0
1387.0,1.0,1.0,1.0
1388.0,1.0,1.0,1.0
1389.0,1.0,1.0,1.0
1390.0,1.0,1.0,1.0
1391.0,1.0,1.0,1.0
1392.0,1.0,1.0,1.0
1393.0,1.0,1.0,1.0
1394.0,1.0,1.0,1.0
1395.0,1.0,1.0,1.0
1396.0,1.0,1.0,1.0
1397.0,1.0,1.0,1.0
1398.0,1.0,1.0,1.0
1399.0,1.0,1.0,1.0
1400.0,1.0,1.0,1.0
1401.0,1.0,1.0,1.0
1402.0,1.0,1.0,1.0
1403.0,1.0,1.0,1.0
1404.0,1.0,1.0,1.0
1405.0,1.0,1.0,1.0
1406.0,1.0,1.0,1.0
1407.0,1.0,1.0,1.0
1408.0,1.0,1.0,1.0
1409.0,1.0,1.0,1.0
1410.0,1.0,1.0,1.0
1411.0,1.0,1.0,1.0
1412.0,1.0,1.0,1.0
1413.0,1.0,1.0,1.0
1414.0,1.0,1.0,1.0
1415.0,1.0,1.0,1.0
1416.0,1.0,1.0,1.0
1417.0,1.0,1.0,1.0
1418.0,1.0,1.0,1.0
1419.0,1.0,1.0,1.0
1420.0,1.0,1.0,1.0
1421.0,1.0,1.0,1.0
1422.0,1.0,1.0,1.0
1423.0,1.0,1.0,1.0
1424.0,1.0,1.0,1.0
1425.0,1.0,1.0,1.0
1426.0,1.0,1.0,1.0
1427.0,1.0,1.0,1.0
1428.0,1.0,1.0,1.0
1429.0,1.0,1.0,1.0
1430.0,1.0,1.0,1.0
1431.0,1.0,1.0,1.0
1432.0,1.0,1.0,1.0
1433.0,1.0,1.0,1.0
1434.0,1.0,1.0,1.0
1435.0,1.0,1.0,1.0
1436.0,1.0,1.0,1.0
1437.0,1.0,1.0,1.0
1438.0,1.0,1.0,1.0
1439.0,1.0,1.0,1.0
1440.0,1.0,1.0,1.0
1441.0,1.0,1.0,1.0
1442.0,1.0,1.0,1.0
1443.0,1.0,1.0,1.0
1444.0,1.0,1.0,1.0
1445.0,1.0,1.0,1.0
1446.0,1.0,1.0,1.0
1447.0,1.0,1.0,1.0
1448.0,1.0,1.0,1.0
1449.0,1.0,1.0,1.0
1450.0,1.0,1.0,1.0
1451.0,1.0,1.0,1.0
1452.0,1.0,1.0,1.0
1453.0,1.0,1.0,1.0
1454.0,1.0,1.0,1.0
1455.0,1.0,1.0,1.0
1456.0,1.0,1.0,1.0
1457.0,1.0,1.0,1.0
1458.0,1.0,1.0,1.0
1459.0,1.0,1.0,1.0
1460.0,1.0,1.0,1.0
1461.0,1.0,1.0,1.0
1462.0,1.0,1.0,1.0
1463.0,1.0,1.0,1.0
1464.0,1.0,1.0,1.0
1465.0,1.0,1.0,1.0
1466.0,1.0,1.0,1.0
1467.0,1.0,1.0,1.0
1468.0,1.0,1.0,1.0
1469.0,1.0,1.0,1.0
1470.0,1.0,1.0,1.0
1471.0,1.0,1.0,1.0
1472.0,1.0,1.0,1.0
1473.0,1.0,1.0,1.0
1474.0,1.0,1.0,1.0
1475.0,1.0,1.0,1.0
1476.0,1.0,1.0,1.0
1477.0,1.0,1.0,1.0
1478.0,1.0,1.0,1.0
1479.0,1.0,1.0,1.0
1480.0,1.0,1.0,1.0
1481.0,1.0,1.0,1.0
1482.0,1.0,1.0,1.0
1483.0,1.0,1.0,1.0
1484.0,1.0,1.0,1.0
1485.0,1.0,1.0,1.0
1486.0,1.0,1.0,1.0
1487.0,1.0,1.0,1.0
1488.0,1.0,1.0,1.0
1489.0,1.0,1.0,1.0
1490.0,1.0,1.0,1.0
1491.0,1.0,1.0,1.0
1492.0,1.0,1.0,1.0
1493.0,1.0,1.0,1.0
1494.0,1.0,1.0,1.0
1495.0,1.0,1.0,1.0
1496.0,1.0,1.0,1.0
1497.0,1.0,1.0,1.0
1498.0,1.0,1.0,1.0
1499.0,1.0,1.0,1.0
1500.0,1.0,1.0,1.0
1501.0,1.0,1.0,1.0
1502.0,1.0,1.0,1.0
1503.0,1.0,1.0,1.0
1504.0,1.0,1.0,1.0
1505.0,1.0,1.0,1.0
1506.0,1.0,1.0,1.0
1507.0,1.0,1.0,1.0
1508.0,1.0,1.0,1.0
1509.0,1.0,1.0,1.0
1510.0,1.0,1.0,1.0
1511.0,1.0,1.0,1.0
1512.0,1.0,1.0,1.0
1513.0,1.0,1.0,1.0
1514.0,1.0,1.0,1.0
1515.0,1.0,1.0,1.0
1516.0,1.0,1.0,1.0
1517.0,1.0,1.0,1.0
1518.0,1.0,1.0,1.0
1519.0,1.0,1.0,1.0
1520.0,1.0,1.0,1.0
1521.0,1.0,1.0,1.0
1522.0,1.0,1.0,1.0
1523.0,1.0,1.0,1.0
1524.0,1.0,1.0,1.0
1525.0,1.0,1.0,1.0
1526.0,1.0,1.0,1.0
1527.0,1.0,1.0,1.0
